ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,DateOfWeek,Month,Week,OccupancyRate
HXP,Jnr Gym Appoint 4-5pm,13-Jun-18,16:00:00,10,2,2999.0,2018-06-13,Wednesday,6,24,0.2
HXP,Jnr Gym Appoint 4-5pm,19-Jun-18,16:00:00,10,4,2999.0,2018-06-19,Tuesday,6,25,0.4
HXP,Jnr Gym Appoint 4-5pm,22-Jun-18,16:00:00,10,1,2999.0,2018-06-22,Friday,6,25,0.1
HXP,Jnr Gym Appoint 4-5pm,28-Jun-18,16:00:00,10,2,2999.0,2018-06-28,Thursday,6,26,0.2
HXP,Jnr Gym Appoint 4-5pm,29-Jun-18,16:00:00,10,2,2999.0,2018-06-29,Friday,6,26,0.2
HXP,Jnr Gym Appoint 11-12,02-Jun-18,11:00:00,10,5,2999.0,2018-06-02,Saturday,6,22,0.5
HXP,Jnr Gym Appoint 11-12,09-Jun-18,11:00:00,10,5,2999.0,2018-06-09,Saturday,6,23,0.5
HXP,Jnr Gym Appoint 11-12,16-Jun-18,11:00:00,10,8,2999.0,2018-06-16,Saturday,6,24,0.8
HXP,Jnr Gym Appoint 11-12,23-Jun-18,11:00:00,10,6,2999.0,2018-06-23,Saturday,6,25,0.6
HXP,Jnr Gym Appoint 11-12,30-Jun-18,11:00:00,10,4,2999.0,2018-06-30,Saturday,6,26,0.4
HXP,Junior Swimfit 7pm-8pm,15-Jun-18,19:00:00,4,2,3999.0,2018-06-15,Friday,6,24,0.5
HXP,Junior Swimfit 7pm-8pm,22-Jun-18,19:00:00,4,1,3999.0,2018-06-22,Friday,6,25,0.25
HXP,Line Dancing 1.15-2.00pm,06-Jun-18,13:15:00,21,8,1499.0,2018-06-06,Wednesday,6,23,0.38
HXP,Line Dancing 1.15-2.00pm,13-Jun-18,13:15:00,21,9,1499.0,2018-06-13,Wednesday,6,24,0.43
HXP,Line Dancing 1.15-2.00pm,20-Jun-18,13:15:00,21,14,1499.0,2018-06-20,Wednesday,6,25,0.67
HXP,Line Dancing 1.15-2.00pm,27-Jun-18,13:15:00,21,12,1499.0,2018-06-27,Wednesday,6,26,0.57
HXP,Line Dancing 2pm -3pm,06-Jun-18,14:00:00,21,7,1499.0,2018-06-06,Wednesday,6,23,0.33
HXP,Line Dancing 2pm -3pm,13-Jun-18,14:00:00,21,10,1499.0,2018-06-13,Wednesday,6,24,0.48
HXP,Line Dancing 2pm -3pm,20-Jun-18,14:00:00,21,8,1499.0,2018-06-20,Wednesday,6,25,0.38
HXP,Line Dancing 2pm -3pm,27-Jun-18,14:00:00,21,14,1499.0,2018-06-27,Wednesday,6,26,0.67
HXP,Pilates 9-10am,06-Jun-18,9:00:00,25,22,2999.0,2018-06-06,Wednesday,6,23,0.88
HXP,Pilates 9-10am,13-Jun-18,9:00:00,25,21,2999.0,2018-06-13,Wednesday,6,24,0.84
HXP,Pilates 9-10am,20-Jun-18,9:00:00,25,20,2999.0,2018-06-20,Wednesday,6,25,0.8
HXP,Pilates 9-10am,27-Jun-18,9:00:00,25,18,2999.0,2018-06-27,Wednesday,6,26,0.72
HXP,Pilates 9.00-9.50am,07-Jun-18,9:00:00,25,25,2999.0,2018-06-07,Thursday,6,23,1.0
HXP,Pilates 9.00-9.50am,14-Jun-18,9:00:00,25,21,2999.0,2018-06-14,Thursday,6,24,0.84
HXP,Pilates 9.00-9.50am,21-Jun-18,9:00:00,25,25,2999.0,2018-06-21,Thursday,6,25,1.0
HXP,Pilates 9.00-9.50am,28-Jun-18,9:00:00,25,25,2999.0,2018-06-28,Thursday,6,26,1.0
HXP,Pilates   9.00-10.00am,05-Jun-18,9:00:00,25,25,2999.0,2018-06-05,Tuesday,6,23,1.0
HXP,Pilates   9.00-10.00am,12-Jun-18,9:00:00,25,25,2999.0,2018-06-12,Tuesday,6,24,1.0
HXP,Pilates   9.00-10.00am,19-Jun-18,9:00:00,25,21,2999.0,2018-06-19,Tuesday,6,25,0.84
HXP,Pilates   9.00-10.00am,26-Jun-18,9:00:00,25,23,2999.0,2018-06-26,Tuesday,6,26,0.92
HXP,Pilates 13.45-14.45,04-Jun-18,13:45:00,25,10,2999.0,2018-06-04,Monday,6,23,0.4
HXP,Pilates 13.45-14.45,11-Jun-18,13:45:00,25,13,2999.0,2018-06-11,Monday,6,24,0.52
HXP,Pilates 13.45-14.45,18-Jun-18,13:45:00,25,19,2999.0,2018-06-18,Monday,6,25,0.76
HXP,Pilates 13.45-14.45,25-Jun-18,13:45:00,25,13,2999.0,2018-06-25,Monday,6,26,0.52
HXP,Rock Roll Dancing 3 - 4pm,06-Jun-18,15:00:00,24,7,1999.0,2018-06-06,Wednesday,6,23,0.29
HXP,Rock Roll Dancing 3 - 4pm,13-Jun-18,15:00:00,24,6,1999.0,2018-06-13,Wednesday,6,24,0.25
HXP,Rock Roll Dancing 3 - 4pm,20-Jun-18,15:00:00,24,6,1999.0,2018-06-20,Wednesday,6,25,0.25
HXP,Rock Roll Dancing 3 - 4pm,27-Jun-18,15:00:00,24,10,1999.0,2018-06-27,Wednesday,6,26,0.42
HXP,Strokeskills 6pm - 7pm,01-Jun-18,18:00:00,10,8,2999.0,2018-06-01,Friday,6,22,0.8
HXP,Strokeskills 6pm - 7pm,08-Jun-18,18:00:00,10,10,2999.0,2018-06-08,Friday,6,23,1.0
HXP,Strokeskills 6pm - 7pm,15-Jun-18,18:00:00,10,10,2999.0,2018-06-15,Friday,6,24,1.0
HXP,Strokeskills 6pm - 7pm,22-Jun-18,18:00:00,10,10,2999.0,2018-06-22,Friday,6,25,1.0
HXP,Strokeskills 6pm - 7pm,29-Jun-18,18:00:00,10,8,2999.0,2018-06-29,Friday,6,26,0.8
HXP,Studio Cyc 1.10 - 2.00pm,01-Jun-18,13:10:00,27,23,1999.0,2018-06-01,Friday,6,22,0.85
HXP,Studio Cyc 1.10 - 2.00pm,08-Jun-18,13:10:00,27,21,1999.0,2018-06-08,Friday,6,23,0.78
HXP,Studio Cyc 1.10 - 2.00pm,15-Jun-18,13:10:00,27,21,1999.0,2018-06-15,Friday,6,24,0.78
HXP,Studio Cyc 1.10 - 2.00pm,22-Jun-18,13:10:00,27,23,1999.0,2018-06-22,Friday,6,25,0.85
HXP,Studio Cyc 1.10 - 2.00pm,29-Jun-18,13:10:00,27,21,1999.0,2018-06-29,Friday,6,26,0.78
HXP,Studio Cyc 4.20-5.10pm,06-Jun-18,16:20:00,27,24,1999.0,2018-06-06,Wednesday,6,23,0.89
HXP,Studio Cyc 4.20-5.10pm,13-Jun-18,16:20:00,27,17,1999.0,2018-06-13,Wednesday,6,24,0.63
HXP,Studio Cyc 4.20-5.10pm,20-Jun-18,16:20:00,27,16,1999.0,2018-06-20,Wednesday,6,25,0.59
HXP,Studio Cyc 4.20-5.10pm,27-Jun-18,16:20:00,27,22,1999.0,2018-06-27,Wednesday,6,26,0.81
HXP,Studio Cyc 5.00-5.50pm,05-Jun-18,17:00:00,27,27,1999.0,2018-06-05,Tuesday,6,23,1.0
HXP,Studio Cyc 5.00-5.50pm,07-Jun-18,17:00:00,27,16,1999.0,2018-06-07,Thursday,6,23,0.59
HXP,Studio Cyc 5.00-5.50pm,12-Jun-18,17:00:00,27,20,1999.0,2018-06-12,Tuesday,6,24,0.74
HXP,Studio Cyc 5.00-5.50pm,14-Jun-18,17:00:00,27,10,1999.0,2018-06-14,Thursday,6,24,0.37
HXP,Studio Cyc 5.00-5.50pm,19-Jun-18,17:00:00,27,26,1999.0,2018-06-19,Tuesday,6,25,0.96
HXP,Studio Cyc 5.00-5.50pm,21-Jun-18,17:00:00,27,20,1999.0,2018-06-21,Thursday,6,25,0.74
HXP,Studio Cyc 5.00-5.50pm,26-Jun-18,17:00:00,27,25,1999.0,2018-06-26,Tuesday,6,26,0.93
HXP,Studio Cyc 5.00-5.50pm,28-Jun-18,17:00:00,27,24,1999.0,2018-06-28,Thursday,6,26,0.89
HXP,Studio Cyc 5.10-6.00pm,01-Jun-18,17:10:00,27,26,1999.0,2018-06-01,Friday,6,22,0.96
HXP,Studio Cyc 5.10-6.00pm,08-Jun-18,17:10:00,27,25,1999.0,2018-06-08,Friday,6,23,0.93
HXP,Studio Cyc 5.10-6.00pm,15-Jun-18,17:10:00,27,27,1999.0,2018-06-15,Friday,6,24,1.0
HXP,Studio Cyc 5.10-6.00pm,22-Jun-18,17:10:00,27,25,1999.0,2018-06-22,Friday,6,25,0.93
HXP,Studio Cyc 5.10-6.00pm,29-Jun-18,17:10:00,27,15,1999.0,2018-06-29,Friday,6,26,0.56
HXP,Studio Cyc 5.20-6.10pm,04-Jun-18,17:20:00,27,25,1999.0,2018-06-04,Monday,6,23,0.93
HXP,Studio Cyc 5.20-6.10pm,06-Jun-18,17:20:00,27,22,1999.0,2018-06-06,Wednesday,6,23,0.81
HXP,Studio Cyc 5.20-6.10pm,11-Jun-18,17:20:00,27,24,1999.0,2018-06-11,Monday,6,24,0.89
HXP,Studio Cyc 5.20-6.10pm,13-Jun-18,17:20:00,27,18,1999.0,2018-06-13,Wednesday,6,24,0.67
HXP,Studio Cyc 5.20-6.10pm,18-Jun-18,17:20:00,27,21,1999.0,2018-06-18,Monday,6,25,0.78
HXP,Studio Cyc 5.20-6.10pm,20-Jun-18,17:20:00,27,24,1999.0,2018-06-20,Wednesday,6,25,0.89
HXP,Studio Cyc 5.20-6.10pm,25-Jun-18,17:20:00,27,26,1999.0,2018-06-25,Monday,6,26,0.96
HXP,Studio Cyc 5.20-6.10pm,27-Jun-18,17:20:00,27,20,1999.0,2018-06-27,Wednesday,6,26,0.74
HXP,Studio Cyc 5.55-6.45pm,07-Jun-18,17:55:00,27,16,1999.0,2018-06-07,Thursday,6,23,0.59
HXP,Studio Cyc 5.55-6.45pm,14-Jun-18,17:55:00,27,17,1999.0,2018-06-14,Thursday,6,24,0.63
HXP,Studio Cyc 5.55-6.45pm,21-Jun-18,17:55:00,27,15,1999.0,2018-06-21,Thursday,6,25,0.56
HXP,Studio Cyc 5.55-6.45pm,28-Jun-18,17:55:00,27,14,1999.0,2018-06-28,Thursday,6,26,0.52
HXP,Studio Cyc 6.10-7.00pm,01-Jun-18,18:10:00,27,15,1999.0,2018-06-01,Friday,6,22,0.56
HXP,Studio Cyc 6.10-7.00pm,08-Jun-18,18:10:00,27,26,1999.0,2018-06-08,Friday,6,23,0.96
HXP,Studio Cyc 6.10-7.00pm,15-Jun-18,18:10:00,27,19,1999.0,2018-06-15,Friday,6,24,0.7
HXP,Studio Cyc 6.10-7.00pm,22-Jun-18,18:10:00,27,16,1999.0,2018-06-22,Friday,6,25,0.59
HXP,Studio Cyc 6.10-7.00pm,29-Jun-18,18:10:00,27,19,1999.0,2018-06-29,Friday,6,26,0.7
HXP,Studio Cyc 6.15-7.05pm,04-Jun-18,18:15:00,27,27,1999.0,2018-06-04,Monday,6,23,1.0
HXP,Studio Cyc 6.15-7.05pm,11-Jun-18,18:15:00,27,22,1999.0,2018-06-11,Monday,6,24,0.81
HXP,Studio Cyc 6.15-7.05pm,18-Jun-18,18:15:00,27,19,1999.0,2018-06-18,Monday,6,25,0.7
HXP,Studio Cyc 6.15-7.05pm,25-Jun-18,18:15:00,27,16,1999.0,2018-06-25,Monday,6,26,0.59
HXP,Studio Cyc 7.00-7.50pm,07-Jun-18,19:00:00,27,19,1999.0,2018-06-07,Thursday,6,23,0.7
HXP,Studio Cyc 7.00-7.50pm,14-Jun-18,19:00:00,27,16,1999.0,2018-06-14,Thursday,6,24,0.59
HXP,Studio Cyc 7.00-7.50pm,21-Jun-18,19:00:00,27,21,1999.0,2018-06-21,Thursday,6,25,0.78
HXP,Studio Cyc 7.00-7.50pm,28-Jun-18,19:00:00,27,23,1999.0,2018-06-28,Thursday,6,26,0.85
HXP,Studio Cyc 7.05-7.55am,04-Jun-18,7:05:00,27,7,1999.0,2018-06-04,Monday,6,23,0.26
HXP,Studio Cyc 7.05-7.55am,06-Jun-18,7:05:00,27,15,1999.0,2018-06-06,Wednesday,6,23,0.56
HXP,Studio Cyc 7.05-7.55am,11-Jun-18,7:05:00,27,16,1999.0,2018-06-11,Monday,6,24,0.59
HXP,Studio Cyc 7.05-7.55am,13-Jun-18,7:05:00,27,15,1999.0,2018-06-13,Wednesday,6,24,0.56
HXP,Studio Cyc 7.05-7.55am,18-Jun-18,7:05:00,27,15,1999.0,2018-06-18,Monday,6,25,0.56
HXP,Studio Cyc 7.05-7.55am,20-Jun-18,7:05:00,27,10,1999.0,2018-06-20,Wednesday,6,25,0.37
HXP,Studio Cyc 7.05-7.55am,25-Jun-18,7:05:00,27,13,1999.0,2018-06-25,Monday,6,26,0.48
HXP,Studio Cyc 7.05-7.55am,27-Jun-18,7:05:00,27,19,1999.0,2018-06-27,Wednesday,6,26,0.7
HXP,Studio Cyc 7.30-8.20pm,05-Jun-18,19:30:00,27,22,1999.0,2018-06-05,Tuesday,6,23,0.81
HXP,Studio Cyc 7.30-8.20pm,12-Jun-18,19:30:00,27,26,1999.0,2018-06-12,Tuesday,6,24,0.96
HXP,Studio Cyc 7.30-8.20pm,19-Jun-18,19:30:00,27,17,1999.0,2018-06-19,Tuesday,6,25,0.63
HXP,Studio Cyc 7.30-8.20pm,26-Jun-18,19:30:00,27,19,1999.0,2018-06-26,Tuesday,6,26,0.7
HXP,Studio Cyc 8.00-8.50am,02-Jun-18,8:00:00,27,26,1999.0,2018-06-02,Saturday,6,22,0.96
HXP,Studio Cyc 8.00-8.50am,09-Jun-18,8:00:00,27,23,1999.0,2018-06-09,Saturday,6,23,0.85
HXP,Studio Cyc 8.00-8.50am,16-Jun-18,8:00:00,27,25,1999.0,2018-06-16,Saturday,6,24,0.93
HXP,Studio Cyc 8.00-8.50am,23-Jun-18,8:00:00,27,26,1999.0,2018-06-23,Saturday,6,25,0.96
HXP,Studio Cyc 8.00-8.50am,30-Jun-18,8:00:00,27,27,1999.0,2018-06-30,Saturday,6,26,1.0
HXP,Studio Cyc 8.00-8.50pm,07-Jun-18,20:00:00,27,23,1999.0,2018-06-07,Thursday,6,23,0.85
HXP,Studio Cyc 8.00-8.50pm,14-Jun-18,20:00:00,27,24,1999.0,2018-06-14,Thursday,6,24,0.89
HXP,Studio Cyc 8.00-8.50pm,21-Jun-18,20:00:00,27,18,1999.0,2018-06-21,Thursday,6,25,0.67
HXP,Studio Cyc 8.00-8.50pm,28-Jun-18,20:00:00,27,16,1999.0,2018-06-28,Thursday,6,26,0.59
HXP,Studio Cyc 8.50-9.40am,02-Jun-18,8:50:00,27,22,1999.0,2018-06-02,Saturday,6,22,0.81
HXP,Studio Cyc 8.50-9.40am,09-Jun-18,8:50:00,27,16,1999.0,2018-06-09,Saturday,6,23,0.59
HXP,Studio Cyc 8.50-9.40am,16-Jun-18,8:50:00,27,22,1999.0,2018-06-16,Saturday,6,24,0.81
HXP,Studio Cyc 8.50-9.40am,23-Jun-18,8:50:00,27,17,1999.0,2018-06-23,Saturday,6,25,0.63
HXP,Studio Cyc 8.50-9.40am,30-Jun-18,8:50:00,27,18,1999.0,2018-06-30,Saturday,6,26,0.67
HXP,Studio Cyc 9.05 -9.55am,03-Jun-18,9:00:00,27,27,1999.0,2018-06-03,Sunday,6,22,1.0
HXP,Studio Cyc 9.05 -9.55am,10-Jun-18,9:00:00,27,25,1999.0,2018-06-10,Sunday,6,23,0.93
HXP,Studio Cyc 9.05 -9.55am,17-Jun-18,9:00:00,27,26,1999.0,2018-06-17,Sunday,6,24,0.96
HXP,Studio Cyc 9.05 -9.55am,24-Jun-18,9:00:00,27,20,1999.0,2018-06-24,Sunday,6,25,0.74
HXP,Studio Cyc 10.00 -10.50am,03-Jun-18,10:00:00,27,27,1999.0,2018-06-03,Sunday,6,22,1.0
HXP,Studio Cyc 10.00 -10.50am,10-Jun-18,10:00:00,27,23,1999.0,2018-06-10,Sunday,6,23,0.85
HXP,Studio Cyc 10.00 -10.50am,17-Jun-18,10:00:00,27,23,1999.0,2018-06-17,Sunday,6,24,0.85
HXP,Studio Cyc 10.00 -10.50am,24-Jun-18,10:00:00,27,20,1999.0,2018-06-24,Sunday,6,25,0.74
HXP,Studio Cyc 10.00-10.50am,07-Jun-18,10:00:00,27,25,1999.0,2018-06-07,Thursday,6,23,0.93
HXP,Studio Cyc 10.00-10.50am,14-Jun-18,10:00:00,27,20,1999.0,2018-06-14,Thursday,6,24,0.74
HXP,Studio Cyc 10.00-10.50am,21-Jun-18,10:00:00,27,23,1999.0,2018-06-21,Thursday,6,25,0.85
HXP,Studio Cyc 10.00-10.50am,28-Jun-18,10:00:00,27,24,1999.0,2018-06-28,Thursday,6,26,0.89
HXP,Studio Cyc 11.30 - 12.20,04-Jun-18,11:30:00,27,10,1999.0,2018-06-04,Monday,6,23,0.37
HXP,Studio Cyc 11.30 - 12.20,11-Jun-18,11:30:00,27,18,1999.0,2018-06-11,Monday,6,24,0.67
HXP,Studio Cyc 11.30 - 12.20,18-Jun-18,11:30:00,27,18,1999.0,2018-06-18,Monday,6,25,0.67
HXP,Studio Cyc 11.30 - 12.20,25-Jun-18,11:30:00,27,21,1999.0,2018-06-25,Monday,6,26,0.78
HXP,Studio Cyc 12.10-1.00pm,06-Jun-18,12:10:00,27,13,1999.0,2018-06-06,Wednesday,6,23,0.48
HXP,Studio Cyc 12.10-1.00pm,13-Jun-18,12:10:00,27,11,1999.0,2018-06-13,Wednesday,6,24,0.41
HXP,Studio Cyc 12.10-1.00pm,20-Jun-18,12:10:00,27,19,1999.0,2018-06-20,Wednesday,6,25,0.7
HXP,Studio Cyc 12.10-1.00pm,27-Jun-18,12:10:00,27,17,1999.0,2018-06-27,Wednesday,6,26,0.63
HXP,Studio Cyc 12.30-1.20pm,04-Jun-18,12:30:00,27,10,1999.0,2018-06-04,Monday,6,23,0.37
HXP,Studio Cyc 12.30-1.20pm,11-Jun-18,12:30:00,27,11,1999.0,2018-06-11,Monday,6,24,0.41
HXP,Studio Cyc 12.30-1.20pm,18-Jun-18,12:30:00,27,15,1999.0,2018-06-18,Monday,6,25,0.56
HXP,Studio Cyc 12.30-1.20pm,25-Jun-18,12:30:00,27,13,1999.0,2018-06-25,Monday,6,26,0.48
HXP,Studio Cycling 7.05 -7.55,05-Jun-18,7:05:00,27,10,1999.0,2018-06-05,Tuesday,6,23,0.37
HXP,Studio Cycling 7.05 -7.55,12-Jun-18,7:05:00,27,10,1999.0,2018-06-12,Tuesday,6,24,0.37
HXP,Studio Cycling 7.05 -7.55,19-Jun-18,7:05:00,27,9,1999.0,2018-06-19,Tuesday,6,25,0.33
HXP,Studio Cycling 7.05 -7.55,26-Jun-18,7:05:00,27,13,1999.0,2018-06-26,Tuesday,6,26,0.48
HXP,Swimfit 6.30 -7.30pm,04-Jun-18,18:30:00,15,10,1499.0,2018-06-04,Monday,6,23,0.67
HXP,Swimfit 6.30 -7.30pm,11-Jun-18,18:30:00,15,14,1499.0,2018-06-11,Monday,6,24,0.93
HXP,Swimfit 6.30 -7.30pm,18-Jun-18,18:30:00,15,10,1499.0,2018-06-18,Monday,6,25,0.67
HXP,Swimfit 6.30 -7.30pm,25-Jun-18,18:30:00,15,12,1499.0,2018-06-25,Monday,6,26,0.8
HXP,Swimfit 6.30-7.30am,04-Jun-18,6:30:00,15,5,1499.0,2018-06-04,Monday,6,23,0.33
HXP,Swimfit 6.30-7.30am,11-Jun-18,6:30:00,15,7,1499.0,2018-06-11,Monday,6,24,0.47
HXP,Swimfit 6.30-7.30am,18-Jun-18,6:30:00,15,10,1499.0,2018-06-18,Monday,6,25,0.67
HXP,Swimfit 6.30-7.30am,25-Jun-18,6:30:00,15,12,1499.0,2018-06-25,Monday,6,26,0.8
HXP,Swimfit 6.30am -7.30am,06-Jun-18,6:30:00,15,9,1499.0,2018-06-06,Wednesday,6,23,0.6
HXP,Swimfit 6.30am -7.30am,13-Jun-18,6:30:00,15,13,1499.0,2018-06-13,Wednesday,6,24,0.87
HXP,Swimfit 6.30am -7.30am,20-Jun-18,6:30:00,15,15,1499.0,2018-06-20,Wednesday,6,25,1.0
HXP,Swimfit 6.30am -7.30am,27-Jun-18,6:30:00,15,15,1499.0,2018-06-27,Wednesday,6,26,1.0
HXP,Swimfit 7pm - 8pm,01-Jun-18,19:00:00,15,8,1499.0,2018-06-01,Friday,6,22,0.53
HXP,Swimfit 7pm - 8pm,08-Jun-18,19:00:00,15,14,1499.0,2018-06-08,Friday,6,23,0.93
HXP,Swimfit 7pm - 8pm,15-Jun-18,19:00:00,15,12,1499.0,2018-06-15,Friday,6,24,0.8
HXP,Swimfit 7pm - 8pm,22-Jun-18,19:00:00,15,10,1499.0,2018-06-22,Friday,6,25,0.67
HXP,Swimfit 7pm - 8pm,29-Jun-18,19:00:00,15,13,1499.0,2018-06-29,Friday,6,26,0.87
HXP,Tai-Chi  12 -1pm,07-Jun-18,12:00:00,25,9,3999.0,2018-06-07,Thursday,6,23,0.36
HXP,Tai-Chi  12 -1pm,14-Jun-18,12:00:00,25,7,3999.0,2018-06-14,Thursday,6,24,0.28
HXP,Tai-Chi  12 -1pm,21-Jun-18,12:00:00,25,10,3999.0,2018-06-21,Thursday,6,25,0.4
HXP,Tai-Chi  12 -1pm,28-Jun-18,12:00:00,25,5,3999.0,2018-06-28,Thursday,6,26,0.2
HXP,Zumba 6.15-7.15pm,05-Jun-18,18:15:00,25,21,1299.0,2018-06-05,Tuesday,6,23,0.84
HXP,Zumba 6.15-7.15pm,12-Jun-18,18:15:00,25,24,1299.0,2018-06-12,Tuesday,6,24,0.96
HXP,Zumba 6.15-7.15pm,19-Jun-18,18:15:00,25,24,1299.0,2018-06-19,Tuesday,6,25,0.96
HXP,Zumba 6.15-7.15pm,26-Jun-18,18:15:00,25,22,1299.0,2018-06-26,Tuesday,6,26,0.88
HXP,Zumba 10.00-10.50.Am,02-Jun-18,10:00:00,25,23,1299.0,2018-06-02,Saturday,6,22,0.92
HXP,Zumba 10.00-10.50.Am,09-Jun-18,10:00:00,25,23,1299.0,2018-06-09,Saturday,6,23,0.92
HXP,Zumba 10.00-10.50.Am,16-Jun-18,10:00:00,25,22,1299.0,2018-06-16,Saturday,6,24,0.88
HXP,Zumba 10.00-10.50.Am,23-Jun-18,10:00:00,25,24,1299.0,2018-06-23,Saturday,6,25,0.96
HXP,Zumba 10.00-10.50.Am,30-Jun-18,10:00:00,25,18,1299.0,2018-06-30,Saturday,6,26,0.72
NBL,20-20-20 9.30-10.30am,05-Jun-18,9:30:00,60,29,499.0,2018-06-05,Tuesday,6,23,0.48
NBL,20-20-20 9.30-10.30am,12-Jun-18,9:30:00,60,34,499.0,2018-06-12,Tuesday,6,24,0.57
NBL,20-20-20 9.30-10.30am,19-Jun-18,9:30:00,60,19,499.0,2018-06-19,Tuesday,6,25,0.32
NBL,20-20-20 9.30-10.30am,26-Jun-18,9:30:00,60,23,499.0,2018-06-26,Tuesday,6,26,0.38
NBL,20:20:20 9.30-10.30am,07-Jun-18,9:30:00,60,17,499.0,2018-06-07,Thursday,6,23,0.28
NBL,20:20:20 9.30-10.30am,14-Jun-18,9:30:00,60,14,499.0,2018-06-14,Thursday,6,24,0.23
NBL,20:20:20 9.30-10.30am,21-Jun-18,9:30:00,60,13,499.0,2018-06-21,Thursday,6,25,0.22
NBL,20:20:20 9.30-10.30am,28-Jun-18,9:30:00,60,15,499.0,2018-06-28,Thursday,6,26,0.25
NBL,B L T Antenatal Mums,20-Jun-18,9:45:00,40,1,1499.0,2018-06-20,Wednesday,6,25,0.02
NBL,B L T Chair Based,07-Jun-18,12:40:00,50,10,1499.0,2018-06-07,Thursday,6,23,0.2
NBL,B L T Exercise,12-Jun-18,11:00:00,40,1,1499.0,2018-06-12,Tuesday,6,24,0.02
NBL,Barre Pilates   12-1pm,02-Jun-18,12:00:00,60,15,2999.0,2018-06-02,Saturday,6,22,0.25
NBL,Barre Pilates   12-1pm,09-Jun-18,12:00:00,60,14,2999.0,2018-06-09,Saturday,6,23,0.23
NBL,Barre Pilates   12-1pm,16-Jun-18,12:00:00,60,9,2999.0,2018-06-16,Saturday,6,24,0.15
NBL,Barre Pilates   12-1pm,23-Jun-18,12:00:00,60,11,2999.0,2018-06-23,Saturday,6,25,0.18
NBL,Barre Pilates   12-1pm,30-Jun-18,12:00:00,60,9,2999.0,2018-06-30,Saturday,6,26,0.15
NBL,Body Combat 5.30-6.30pm,07-Jun-18,17:30:00,60,16,1499.0,2018-06-07,Thursday,6,23,0.27
NBL,Body Combat 5.30-6.30pm,14-Jun-18,17:30:00,60,18,1499.0,2018-06-14,Thursday,6,24,0.3
NBL,Body Combat 5.30-6.30pm,21-Jun-18,17:30:00,60,16,1499.0,2018-06-21,Thursday,6,25,0.27
NBL,Body Combat 5.30-6.30pm,28-Jun-18,17:30:00,60,11,1499.0,2018-06-28,Thursday,6,26,0.18
NBL,Body Combat 6.45-7.45pm,04-Jun-18,18:45:00,60,10,1499.0,2018-06-04,Monday,6,23,0.17
NBL,Body Combat 6.45-7.45pm,11-Jun-18,18:45:00,60,14,1499.0,2018-06-11,Monday,6,24,0.23
NBL,Body Combat 6.45-7.45pm,18-Jun-18,18:45:00,60,22,1499.0,2018-06-18,Monday,6,25,0.37
NBL,Body Cond 5.45-6.45pm,13-Jun-18,17:45:00,60,19,1299.0,2018-06-13,Wednesday,6,24,0.32
NBL,Body Cond 5.45-6.45pm,20-Jun-18,17:45:00,60,15,1299.0,2018-06-20,Wednesday,6,25,0.25
NBL,Body Cond 5.45-6.45pm,27-Jun-18,17:45:00,60,10,1299.0,2018-06-27,Wednesday,6,26,0.17
NBL,Body Cond 6.30-7.30pm,05-Jun-18,18:30:00,60,27,1299.0,2018-06-05,Tuesday,6,23,0.45
NBL,Body Cond 6.30-7.30pm,12-Jun-18,18:30:00,60,36,1299.0,2018-06-12,Tuesday,6,24,0.6
NBL,Body Cond 6.30-7.30pm,19-Jun-18,18:30:00,60,19,1299.0,2018-06-19,Tuesday,6,25,0.32
NBL,Body Cond 6.30-7.30pm,26-Jun-18,18:30:00,60,19,1299.0,2018-06-26,Tuesday,6,26,0.32
NBL,Body Cond 12.45-1.45pm,01-Jun-18,12:45:00,60,5,1299.0,2018-06-01,Friday,6,22,0.08
NBL,Body Cond 12.45-1.45pm,08-Jun-18,12:45:00,60,6,1299.0,2018-06-08,Friday,6,23,0.1
NBL,Body Cond 12.45-1.45pm,15-Jun-18,12:45:00,60,9,1299.0,2018-06-15,Friday,6,24,0.15
NBL,Body Cond 12.45-1.45pm,22-Jun-18,12:45:00,60,5,1299.0,2018-06-22,Friday,6,25,0.08
NBL,Body Cond 12.45-1.45pm,29-Jun-18,12:45:00,60,3,1299.0,2018-06-29,Friday,6,26,0.05
NBL,Body Cond 1745-1845,06-Jun-18,17:45:00,60,11,1299.0,2018-06-06,Wednesday,6,23,0.18
NBL,Body Pump  5.45-6.45pm,04-Jun-18,17:45:00,60,35,1999.0,2018-06-04,Monday,6,23,0.58
NBL,Body Pump  5.45-6.45pm,11-Jun-18,17:45:00,60,38,1999.0,2018-06-11,Monday,6,24,0.63
NBL,Body Pump  5.45-6.45pm,18-Jun-18,17:45:00,60,30,1999.0,2018-06-18,Monday,6,25,0.5
NBL,Body Pump  5.45-6.45pm,25-Jun-18,17:45:00,60,28,1999.0,2018-06-25,Monday,6,26,0.47
NBL,Body Pump 8.00-9.00pm,07-Jun-18,20:00:00,60,21,1999.0,2018-06-07,Thursday,6,23,0.35
NBL,Body Pump 8.00-9.00pm,14-Jun-18,20:00:00,60,30,1999.0,2018-06-14,Thursday,6,24,0.5
NBL,Body Pump 8.00-9.00pm,21-Jun-18,20:00:00,60,20,1999.0,2018-06-21,Thursday,6,25,0.33
